Id,CourseName,CourseDepartment,CourseNumber,CRN,Term,Year,Enrolled,Cap,Periods,FinalSchedule,Instructor,Credits,Section
17318,EMGT587,EMGT,587,3596,30,2013,4,25,M/1730-2100/INDPLS,,chenowet,4,1
17319,EP290,EP,290,3671,30,2013,1,1,TBA,,kirkpatr,1,1
17320,EP380,EP,380,3461,30,2013,10,20,MTRF/2/DL119:TBA/TBA/LAB,T at 1pm in DL119,kirkpat2,4,1
17321,EMGT597,EMGT,597,3645,30,2013,1,1,TBA/TBA/TBA,,schumach,4,2
17322,EMGT597,EMGT,597,3503,30,2013,9,25,MTRF/6/B106,,liang,4,1
17323,EP415,EP,415,3462,30,2013,5,25,MF/8/D112:TR/7-9/BL110,M at 1pm in O167,leisher&bunch,4,1
17324,EP408,EP,408,3509,30,2013,9,25,MTR/3/D112:W/1-3/BL112,,wagner,4,1
17325,EP410,EP,410,3457,30,2013,6,25,MTR/10/O157:TBA/TBA/LAB,M at 6pm in O157,siahmako&kirkpat2,4,1
17326,EP508,EP,508,3531,30,2013,0,25,MTR/3/D112:W/1-3/BL112,,wagner,4,1
17327,EP510,EP,510,3508,30,2013,1,25,MTR/10/O157:TBA/TBA/LAB,M at 6pm in O157,siahmako&kirkpat2,4,1
17328,ES202,ES,202,3343,30,2013,12,25,MTR/5/O167:W/1-2/O167,T at 6pm in O269,moorhead,3,1
17329,ES204,ES,204,3346,30,2013,0,0,MTF/1/O169:W/1-2/O169,,burchett,3,1
17330,ES202,ES,202,3345,30,2013,20,25,MTR/6/O257:W/6-7/O257,T at 6pm in O257,sandersw,3,3
17331,ES202,ES,202,3344,30,2013,17,25,MTR/6/O167:W/4-5/O167,T at 6pm in O269,moorhead,3,2
17332,ES203,ES,203,3227,30,2013,26,30,MTR/7/B105:W/7-9/B105,M at 8am in B105,hoover,4,1
17333,ES204,ES,204,3347,30,2013,18,25,MTF/2/O169:R/1-2/O169,W at 6pm in O231,burchett,3,2
17334,ES205,ES,205,3351,30,2013,18,27,MTR/3/O167:W/4-6/C116,T at 1pm in O201,layton,4,3
17335,ES205,ES,205,3349,30,2013,30,27,MTR/1/O167:W/1-3/C116,T at 1pm in O167,kawano,4,1
17336,ES205,ES,205,3350,30,2013,24,27,MTR/2/O167:F/1-3/C116,T at 1pm in O169,kawano,4,2
17337,ES205,ES,205,3352,30,2013,13,27,MTR/4/O167:F/4-6/C116,T at 1pm in O201,layton,4,4
17338,ES205,ES,205,3353,30,2013,26,27,MTR/8/O167:W/7-9/C116,T at 1pm in O257,onyancha,4,5
17339,ES204,ES,204,3348,30,2013,20,25,MTR/1/O157:W/2-3/O157,W at 6pm in G310,purdy,3,3
17340,GE113,GE,113,3407,30,2013,6,22,MTRF/2/A220,,michel,4,1
17341,GE213,GE,213,3409,30,2013,22,22,MTRF/2/A219,,heeter,4,1
17342,ES205,ES,205,3354,30,2013,18,27,MTR/9/O167:F/7-9/C116,T at 1pm in O259,onyancha,4,7
17343,GE313,GE,313,3410,30,2013,8,22,MTRF/3/A219,,heeter,4,1
17344,GE413,GE,413,3411,30,2013,6,5,MTRF/6/A220,,michel,4,1
17345,GEOL270,GEOL,270,3065,30,2013,38,32,MTRF/1/GM,,sutterer,4,1
17346,GE113,GE,113,3408,30,2013,8,22,MTRF/3/A220,,michel,4,2
17347,GS161,GS,161,3355,30,2013,24,25,MTRF/4/A202,,casey1,4,1
17348,GRAD505,GRAD,505,3003,30,2013,14,10,TBA,,tba,6,0
17349,GRAD506,GRAD,506,3004,30,2013,38,50,TBA,,tba,1,0
17350,GRAD508,GRAD,508,3006,30,2013,2,10,TBA,,tba,6,0
17351,GS223,GS,223,3489,30,2013,22,25,MTRF/4/DL119,M at 6pm in O257,martland,4,1
17352,GS223,GS,223,3490,30,2013,21,25,MTRF/5/DL119,M at 6pm in O259,martland,4,2
17353,GRAD507,GRAD,507,3005,30,2013,19,50,TBA,,tba,1,0
17354,GS335,GS,335,3360,30,2013,11,25,MTRF/2/B106,,taylor13,4,1
17355,GS237,GS,237,3358,30,2013,25,25,MTRF/8/A202,,carlsonp,4,1
17356,GS399,GS,399,3365,30,2013,22,25,MTRF/7/O105,W at 1pm in O159,smit,4,2
17357,GS291,GS,291,3359,30,2013,25,25,MTRF/5/B106,,kukral,4,1
17358,GS337,GS,337,3362,30,2013,25,25,MTRF/4/B106,,house,4,2
17359,GS379,GS,379,3363,30,2013,23,25,MTRF/9/A202,,hirotani,4,1
17360,GS337,GS,337,3361,30,2013,22,25,MTRF/3/B106,,house,4,1
17361,GS399,GS,399,3364,30,2013,23,25,MTRF/6/O105,W at 1pm in O157,smit,4,1
17362,GS399,GS,399,3366,30,2013,14,25,MTRF/3/CL119,,smit,4,3
17363,GS496,GS,496,3369,30,2013,0,0,TBA/TBA/TBA,,michel,2,1
17364,GS496,GS,496,3659,30,2013,1,1,TBA/TBA/TBA,,minster,2,2
17365,GS492,GS,492,3367,30,2013,24,25,MTRF/2/A202,,kukral,4,1
17366,GS492,GS,492,3368,30,2013,25,25,MTRF/3/A202,,kukral,4,2
17367,GS499,GS,499,3590,30,2013,1,1,TBA/TBA/TBA,,smit,4,1
17368,GS497,GS,497,3692,30,2013,1,1,TBA/TBA/TBA,,michel,2,1
17369,IA233,IA,233,3373,30,2013,14,25,TF/4-5/O257,,dyer1,4,2
17370,IA241,IA,241,3374,30,2013,26,25,MTR/6/A202:W/4-6/GM,,livingst,4,1
17371,IA230,IA,230,3371,30,2013,17,25,MF/9-10/O205,,vannatta&watt,4,2
17372,GS499,GS,499,3658,30,2013,1,1,TBA/TBA/TBA,,clark,4,2
17373,IA230,IA,230,3370,30,2013,25,25,MF/6-7/A219,,vannatta&watt,4,1
17374,IA233,IA,233,3372,30,2013,22,25,MR/4-5/O257,,dyer1,4,1
17375,IA399,IA,399,3381,30,2013,22,25,MTRF/3/DL119,,garcia,4,2
17376,IA350,IA,350,3379,30,2013,24,25,MTRF/8/O231,,christ,4,1
17377,IA399,IA,399,3380,30,2013,24,25,MTRF/7/O167,,hartner,4,1
17378,IA241,IA,241,3375,30,2013,24,25,MTR/7/A202:W/4-6/GM,,livingst,4,2
17379,IA244,IA,244,3376,30,2013,19,20,MTRF/5/A202,,letsinge,4,1
17380,IA346,IA,346,3377,30,2013,16,25,MTRF/5/HH161,,turner,4,1
17381,IA399,IA,399,3382,30,2013,0,0,TBA,,tba,4,3
17382,IA453,IA,453,3505,30,2013,21,15,T/1730-2100/O159,,masont,4,1
17383,JP113,JP,113,3412,30,2013,20,22,MF/9-10/A220,M at 6pm in G222,cockerha,4,1
17384,MA112,MA,112,3229,30,2013,25,25,MTWRF/4/G219,T at 1pm in G222,carlisle,5,2
17385,MA113,MA,113,3231,30,2013,29,27,MTWRF/2/G221,T at 8am in G315,butske,5,2
17386,JP213,JP,213,3413,30,2013,11,22,MTRF/5/A220,,hirotani,4,1
17387,MA112,MA,112,3228,30,2013,23,25,MTWRF/3/G219,T at 1pm in G219,carlisle,5,1
17388,MA112,MA,112,3579,30,2013,18,25,MTWRF/7/M115,T at 1pm in G220,carlisle,5,3
17389,MA113,MA,113,3230,30,2013,29,27,MTWRF/1/G221,T at 8am in G313,butske,5,1
17390,MA113,MA,113,3235,30,2013,26,27,MTWRF/6/G221,T at 8am in O231,isaia,5,6
17391,MA113,MA,113,3236,30,2013,21,27,MTWRF/7/G221,T at 8am in O233,isaia,5,7
17392,MA113,MA,113,3233,30,2013,25,27,MTWRF/4/G221,T at 8am in O159,finn,5,4
17393,MA113,MA,113,3239,30,2013,29,27,MTWRF/5/G219,T at 8am in O167,shibberu,5,10
17394,MA113,MA,113,3232,30,2013,28,27,MTWRF/3/G221,T at 8am in O157,finn,5,3
17395,MA113,MA,113,3237,30,2013,12,27,MTWRF/8/G221,T at 8am in G222,selby,5,8
17396,MA113,MA,113,3234,30,2013,19,27,MTWRF/5/O203,T at 8am in O259,holden,5,5
17397,MA113,MA,113,3238,30,2013,15,27,MTWRF/9/G221,T at 8am in G221,selby,5,9
17398,MA200,MA,200,3241,30,2013,2,25,W/8/G220,,brought,1,1
17399,MA190,MA,190,3240,30,2013,19,25,TF/9/G310,,isaia,2,1
17400,MA211,MA,211,3242,30,2013,26,25,MTRF/1/G313,T at 1pm in G310,bryan,4,1
17401,MA211,MA,211,3247,30,2013,27,25,MTRF/6/G313,T at 1pm in G315,bryan,4,6
17402,MA211,MA,211,3245,30,2013,15,25,MTRF/4/G313,T at 1pm in O233,green,4,4
17403,MA211,MA,211,3243,30,2013,31,25,MTRF/2/G313,T at 1pm in G317,bryan,4,2
17404,MA212,MA,212,3249,30,2013,28,28,MTRF/8/G310,T at 8am in O257,inlow,4,2
17405,MA211,MA,211,3246,30,2013,22,25,MTRF/5/G313,T at 1pm in G313,eichholz,4,5
17406,MA212,MA,212,3248,30,2013,28,28,MTRF/7/G313,T at 8am in O103,graves,4,1
17407,MA211,MA,211,3244,30,2013,24,25,MTRF/3/G313,T at 1pm in O231,green,4,3
17408,MA212,MA,212,3251,30,2013,18,28,MTRF/4/G310,T at 8am in G317,sanborn,4,4
17409,MA212,MA,212,3253,30,2013,27,28,MTRF/7/G310,T at 8am in O101,mcsweene,4,6
17410,MA212,MA,212,3252,30,2013,18,28,MTRF/2/G310,T at 8am in O201,goulet,4,5
17411,MA212,MA,212,3250,30,2013,23,28,MTRF/3/G310,T at 8am in G310,sanborn,4,3
17412,MA223,MA,223,3254,30,2013,12,25,MTRF/1/G222,M at 1pm in O267,reyesem,4,1
17413,MA223,MA,223,3256,30,2013,23,25,MTRF/3/G222,M at 1pm in O267,rader,4,3
17414,MA223,MA,223,3258,30,2013,24,25,MTRF/5/G222,M at 1pm in O159,inlow,4,5
17415,MA330,MA,330,3261,30,2013,32,35,MTRF/7/O259,M at 1pm in O259,finn,4,1
17416,MA223,MA,223,3257,30,2013,26,25,MTRF/4/G222,M at 1pm in O157,inlow,4,4
17417,MA223,MA,223,3260,30,2013,13,25,MTRF/7/G222,M at 1pm in G310,rickert,4,7
17418,MA223,MA,223,3255,30,2013,25,25,MTRF/2/G222,M at 1pm in O269,reyesem,4,2
17419,MA223,MA,223,3259,30,2013,22,25,MTRF/6/G222,M at 1pm in G219,brought,4,6
17420,MA367,MA,367,3265,30,2013,4,25,MTRF/8/G313,R at 1pm in G308,green,4,1
17421,MA342,MA,342,3264,30,2013,11,25,MTRF/4/G220,,holder,4,1
17422,MA335,MA,335,3604,30,2013,7,20,MTRF/8/G220,,eichholz,4,2
17423,MA336,MA,336,3263,30,2013,27,30,MTRF/5/G317,W at 6pm in G315,graves,4,1
17424,MA335,MA,335,3262,30,2013,7,20,MTRF/3/G220,,eichholz,4,1
17425,MA336,MA,336,3581,30,2013,11,25,MTRF/6/G220,W at 6pm in G220,sanborn,4,2
17426,MA371,MA,371,3267,30,2013,15,25,MTRF/2/G219,T at 8am in O203,holder1,4,2
17427,MA371,MA,371,3266,30,2013,11,25,MTRF/1/G219,T at 8am in G219,selby,4,1
17428,MA375,MA,375,3268,30,2013,25,25,MTRF/8/G219,T at 1pm in O157,grimaldi,4,1
17429,MA381,MA,381,3273,30,2013,21,25,MTRF/1/G310,R at 8am in G222,mcsweene,4,3
17430,MA376,MA,376,3269,30,2013,19,25,MTRF/9/G222,W at 1pm in G222,rickert,4,1
17431,MA375,MA,375,3580,30,2013,10,25,MTRF/9/G219,T at 1pm in O159,grimaldi,4,2
17432,MA385,MA,385,3274,30,2013,25,25,MTRF/5/O269,W at 1pm in O201,evans,4,1
17433,MA381,MA,381,3271,30,2013,25,25,MTRF/6/G219,R at 8am in G219,langley,4,1
17434,MA378,MA,378,3270,30,2013,3,25,MTRF/8/G222,,holden,4,1
17435,MA381,MA,381,3272,30,2013,26,25,MTRF/7/G219,R at 8am in G221,langley,4,2
17436,MA387,MA,387,3275,30,2013,26,25,TR/9-10/O159,M at 6pm in O269,evans,4,1
17437,MA431,MA,431,3276,30,2013,0,0,TBA,,tba,4,1
17438,MA390,MA,390,3511,30,2013,1,1,TBA/TBA/TBA,,selby,1,1
17439,MA430,MA,430,3591,30,2013,1,1,MTRF/3/G317,,butske,4,1
17440,MA450,MA,450,3278,30,2013,1,25,W/7/G220,,mcsweene,1,1
17441,MA461,MA,461,3280,30,2013,0,0,TBA,,tba,4,1
17442,MA460,MA,460,3279,30,2013,0,0,TBA,,tba,4,1
17443,MA446,MA,446,3277,30,2013,4,25,MTRF/4/G308,,rader,4,1
17444,MA479,MA,479,3477,30,2013,9,25,MTRF/5/O231,,boutell,4,1
17445,MA490,MA,490,3283,30,2013,4,25,MTRF/6/G308,,goulet,4,1
17446,MA490,MA,490,3284,30,2013,5,25,MTRF/2/G220,,shibberu,4,2
17447,MA476,MA,476,3281,30,2013,3,25,MTRF/1/M111,T at 1pm in M111,langley,4,1
17448,MA482,MA,482,3282,30,2013,10,25,MTRF/5/M103,,reyesem,4,1
17449,MA490,MA,490,3506,30,2013,2,25,MTRF/1/G308,,finn,4,3
17450,MA490,MA,490,3676,30,2013,1,1,TBA/TBA/TBA,,mcsweene,2,5
17451,MA490,MA,490,3507,30,2013,5,25,MTRF/3/G308,,holder,4,4
17452,MA494,MA,494,3609,30,2013,1,1,TBA/TBA/TBA,,holder,2,4
17453,MA494,MA,494,3543,30,2013,1,1,TBA/TBA/TBA,,reyesem,2,3
17454,MA494,MA,494,3542,30,2013,1,1,TBA/TBA/TBA,,holder,2,2
17455,MA495,MA,495,3568,30,2013,1,1,TBA/TBA/TBA,,holden,2,2
17456,MA494,MA,494,3538,30,2013,1,1,TBA/TBA/TBA,,holder,2,1
17457,MA495,MA,495,3633,30,2013,0,1,TBA/TBA/TBA,,evans,2,4
17458,MA495,MA,495,3616,30,2013,1,1,TBA/TBA/TBA,,goulet,1,3
17459,MA495,MA,495,3554,30,2013,0,1,TBA/TBA/TBA,,brought,1,1
17460,MA495,MA,495,3632,30,2013,1,1,TBA/TBA/TBA,,evans,2,5
17461,MA497,MA,497,3680,30,2013,1,1,TBA,,rickert,2,1
17462,MA534,MA,534,3285,30,2013,4,25,W/1730-2100/O159,,rader,4,1
17463,MA498,MA,498,3578,30,2013,1,1,TBA,,inlow,2,3
17464,MA498,MA,498,3544,30,2013,1,1,TBA,,bryan,2,1
17465,MA498,MA,498,3573,30,2013,1,1,TBA,,holder1,2,2
17466,MA498,MA,498,3617,30,2013,1,1,TBA,,finn,2,4
17467,MDS401,MDS,401,3600,30,2013,13,14,TBA/TBA/TBA,,olson1,1,1
17468,ME123,ME,123,3286,30,2013,28,25,MTRF/3/O203-1,W at 1pm in O203-1,jones5,4,1
17469,ME302,ME,302,3287,30,2013,26,29,MTRF/1/O201,M at 8am in O201,sandersw,4,1
17470,ME302,ME,302,3289,30,2013,27,29,MTRF/1/O257,M at 8am in O257,mech,4,3
17471,ME302,ME,302,3291,30,2013,0,0,TBA,,tba,4,5
17472,ME302,ME,302,3290,30,2013,27,29,MTRF/2/O257,M at 8am in O259,mech,4,4
17473,ME302,ME,302,3292,30,2013,24,29,MTRF/2/O203-1,M at 8am in O205,richards,4,6
17474,ME302,ME,302,3288,30,2013,31,29,MTRF/2/O201,M at 8am in O203,sandersw,4,2
17475,ME293,ME,293,3562,30,2013,1,1,TBA,,brackin,2,1
17476,ME305,ME,305,3293,30,2013,23,25,MTRF/8/O103,M at 1pm in O101,mayhew,4,1
17477,ME305,ME,305,3294,30,2013,19,25,MTRF/9/O103,M at 1pm in O103,mayhew,4,2
17478,ME323,ME,323,3299,30,2013,23,28,M/6/GM:W/4-6/O233,R at 8am in O167,luic,2,1
17479,ME321,ME,321,3298,30,2013,18,20,MTR/4-5/D101,T at 6pm in D101,mayhew,4,4
17480,ME323,ME,323,3300,30,2013,24,28,M/7/GM:W/7-9/O233,R at 8am in O169,luic,2,2
17481,ME321,ME,321,3297,30,2013,21,20,MTR/8-9/D101,T at 6pm in O267,moorhead,4,3
17482,ME321,ME,321,3296,30,2013,23,20,MTR/6-7/D101,T at 6pm in O159,haan,4,2
17483,ME321,ME,321,3295,30,2013,17,20,MTR/2-3/D101,T at 6pm in O157,haan,4,1
17484,ME393,ME,393,3302,30,2013,10,28,M/10/GM:W/7-9/TBA,,chambez,2,1
17485,ME407,ME,407,3303,30,2013,25,28,MF/5/G310:W/3-4/G310,T at 1pm in O103,mech,4,1
17486,ME411,ME,411,3305,30,2013,18,28,MTRF/9/O231,,haan,4,1
17487,ME420,ME,420,3541,30,2013,1,15,W/3-4/O169,T at 8am in O227,chapman,2,1
17488,ME323,ME,323,3301,30,2013,19,28,M/8/GM:W/1-3/O233,R at 8am in O205,moseley,2,3
17489,ME393,ME,393,3569,30,2013,0,1,TBA/TBA/TBA,,brackin,2,2
17490,ME409,ME,409,3304,30,2013,4,28,MTRF/5/G221,,richards,4,1
17491,ME416,ME,416,3599,30,2013,0,25,MTR/10/O157:TBA/TBA/LAB,,adams1,4,1
17492,ME450,ME,450,3318,30,2013,34,28,MTRF/4/O201,W at 6pm in O201,white,4,1
17493,ME470,ME,470,3308,30,2013,26,28,MR/9/O201:W/4-6/O231,T at 8am in O267,white,3,1
17494,ME427,ME,427,3306,30,2013,3,18,MTR/3/O231:F/2-4/O259,,luic,4,1
17495,ME470,ME,470,3309,30,2013,29,28,TF/9/O201:W/7-9/O231,T at 8am in O269,white,3,2
17496,ME472,ME,472,3311,30,2013,16,24,M/10/E104:W/1-3/TBA,,brackin,3,1
17497,ME470,ME,470,3310,30,2013,28,28,TF/9/O101:W/1-3/O231,T at 8am in O169,bernala,3,3
17498,ME471,ME,471,3660,30,2013,2,2,TBA/TBA/TBA,,chambez,3,1
17499,ME435,ME,435,3307,30,2013,37,32,MTR/9-10/O257,,fisherds,4,1
17500,ME472,ME,472,3312,30,2013,4,24,M/10/E104:W/7-9/TBA,,chambez,3,2
17501,ME472,ME,472,3313,30,2013,15,24,M/10/E104:W/1-3/TBA,,gibson,3,3
17502,ME480,ME,480,3315,30,2013,29,28,MTRF/1/O103,R at 1pm in O267,chambez,4,1
17503,ME480,ME,480,3316,30,2013,30,28,MTRF/2/O103,R at 1pm in O269,chambez,4,2
17504,ME472,ME,472,3314,30,2013,24,25,M/10/E104:W/7-9/TBA,,gibson,3,4
17505,ME480,ME,480,3317,30,2013,29,28,MTRF/1/O101,R at 1pm in O203,gibson,4,3
17506,ME472,ME,472,3522,30,2013,18,24,M/10/E104:W/7-9/TBA,,brackin,3,5
17507,ME490,ME,490,3572,30,2013,1,1,TBA,,gibson,2,1
17508,ME490,ME,490,3646,30,2013,1,1,TBA,,bernala,2,2
17509,ME497,ME,497,3612,30,2013,2,1,TBA/TBA/TBA,,brackin,4,3
17510,ME497,ME,497,3701,30,2013,1,1,TBA,,white,3,6
17511,ME497,ME,497,3700,30,2013,1,1,TBA,,moseley,2,5
17512,ME497,ME,497,3530,30,2013,1,1,TBA/TBA/TBA,,haan,2,1
17513,ME497,ME,497,3593,30,2013,1,1,TBA/TBA/TBA,,brackin,2,2
17514,ME520,ME,520,3319,30,2013,12,12,MTRF/6/DL119,,fisherds,4,1
17515,ME497,ME,497,3678,30,2013,1,1,TBA/TBA/TBA,,bernala,2,4
17516,ME522,ME,522,3320,30,2013,6,28,MTRF/1/G220,,olson1,4,1
17517,ME590,ME,590,3666,30,2013,1,1,TBA,,burchett,6,5
17518,ME590,ME,590,3537,30,2013,1,1,TBA,,kawano,4,1
17519,ME590,ME,590,3618,30,2013,1,1,TBA,,brackin,6,4
17520,ME597,ME,597,3525,30,2013,1,1,TBA/TBA/TBA,,haan,2,1
17521,ME590,ME,590,3608,30,2013,1,1,TBA,,mech,1,2
17522,ME597,ME,597,3552,30,2013,1,1,TBA/TBA/TBA,,chambez,2,2
17523,ME590,ME,590,3611,30,2013,1,1,TBA,,chambez,3,3
17524,ME597,ME,597,3610,30,2013,1,1,TBA,,chambez,2,3
17525,MS203,MS,203,3486,30,2013,4,30,W/7-8/G310:W/9-1730/TBA,,cinocco,2,1
17526,MS303,MS,303,3487,30,2013,7,30,W/6-8/G313:W/9-1730/TBA,,zoleske,4,1
17527,OE172,OE,172,3463,30,2013,25,25,TR/1/D112,W at 6pm in O269,leisher,2,1
17528,MS103,MS,103,3512,30,2013,9,30,W/8/G308:W/9-1730/TBA,,wilson2,1,1
17529,OE290,OE,290,3567,30,2013,3,1,TBA,,duree,1,1
17530,MS403,MS,403,3488,30,2013,5,30,W/6-8/G317:W/9-1730/TBA,,freidhof,4,1
17531,OE295,OE,295,3595,30,2013,14,18,MTRF/5/D112:W/1-3/CL118,R at 1pm in G222,bunch,4,2
17532,OE290,OE,290,3614,30,2013,1,1,TBA,,granieri,1,3
17533,OE490,OE,490,3551,30,2013,1,1,TBA,,bunch,2,1
17534,OE295,OE,295,3464,30,2013,12,18,MTRF/5/D112:W/4-6/CL118,R at 1pm in G222,bunch,4,1
17535,OE415,OE,415,3465,30,2013,8,25,MF/8/D112:TR/7-9/BL110,M at 1pm in O167,leisher&bunch,4,1
17536,OE450,OE,450,3466,30,2013,21,25,W/7-9/TBA:MTR/6/D112,W at 8am in O257,granieri,4,1
17537,OE290,OE,290,3574,30,2013,1,1,TBA,,letfulli,2,2
17538,OE493,OE,493,3467,30,2013,4,25,MTRF/2/D112:W/1-3/TBA,W at 8am in O257,granieri,4,1
17539,OE594,OE,594,3469,30,2013,3,25,MTR/1/B106:W/2-4/DL117,,sirohi,4,1
17540,OE593,OE,593,3697,30,2013,2,2,MTRF/2/D112:W/1-3/TBA,W at 8am in O257,granieri,4,1
17541,OE490,OE,490,3689,30,2013,3,1,TBA,,duree,2,3
17542,OE570,OE,570,3468,30,2013,3,20,WF/2/M103,T at 6pm in M103,letfulli,2,1
17543,OE570,OE,570,3699,30,2013,1,1,TBA/TBA/TBA,,duree,2,2
17544,OE490,OE,490,3685,30,2013,1,1,TBA,,mcinerne,3,2
17545,OE599,OE,599,3695,30,2013,1,1,TBA,,duree,4,2
17546,PH112,PH,112,3420,30,2013,30,28,MR/5-6/O267:W/5-6/O269,M at 8am in A219,kirtley,4,3
17547,PH113,PH,113,3422,30,2013,25,28,MTRF/1/G315,M at 8am in G315,wagner,4,1
17548,PH112,PH,112,3419,30,2013,25,28,TRF/3-4/O267,M at 8am in O267,duree,4,2
17549,PH112,PH,112,3418,30,2013,13,28,MW/3-4/O267:F/3-4/O167,M at 8am in CL119,leisher,4,1
17550,PH112,PH,112,3421,30,2013,24,28,TWF/5-6/O267,M at 8am in B106,kirkpat2,4,4
17551,OE599,OE,599,3621,30,2013,4,3,TBA,,mcinerne,1,1
17552,PH113,PH,113,3423,30,2013,30,28,MTRF/2/G315,M at 8am in G317,wagner,4,2
17553,PH113,PH,113,3424,30,2013,31,28,MTRF/2/O157,M at 8am in O167,joenatha,4,3
17554,PH113,PH,113,3425,30,2013,26,28,MTRF/2/O233,M at 8am in O157,traistar,4,4
17555,PH113,PH,113,3429,30,2013,34,28,MTRF/6/O157,M at 8am in O269,duree,4,8
17556,PH113,PH,113,3427,30,2013,28,28,MTRF/4/O233,M at 8am in O101,letfulli,4,6
17557,PH113,PH,113,3426,30,2013,25,28,MTRF/3/O233,M at 8am in O159,traistar,4,5
17558,PH113,PH,113,3431,30,2013,18,28,MTRF/7/O233,M at 8am in O233,sirohi,4,10
17559,PH113,PH,113,3428,30,2013,27,28,MTRF/5/O233,M at 8am in O103,letfulli,4,7
17560,PH113,PH,113,3430,30,2013,25,28,MTRF/6/O233,M at 8am in O231,sirohi,4,9
17561,PH113,PH,113,3432,30,2013,26,28,MTRF/8/O233,M at 8am in G219,granieri,4,11
17562,PH113,PH,113,3433,30,2013,27,28,MTRF/9/O169,M at 8am in G310,rutherr,4,12
17563,PH265,PH,265,3450,30,2013,12,25,MTR/8/B106:W/7-9/BL113,M at 8am in A220,kirtley,4,1
17564,PH290,PH,290,3606,30,2013,1,1,TBA,,kirtley,2,2
17565,PH290,PH,290,3690,30,2013,1,1,TBA,,kirtley,2,6
17566,PH250,PH,250,3449,30,2013,25,25,MTRF/7/B106,,kirkpatr,4,1
17567,PH290,PH,290,3585,30,2013,2,1,TBA,,duree,1,1
17568,PH290,PH,290,3642,30,2013,1,1,TBA,,kirkpat2,1,4
17569,PH290,PH,290,3619,30,2013,2,1,TBA,,leisher,1,3
17570,PH290,PH,290,3667,30,2013,1,1,TBA,,kirtley,1,5
17571,PH325,PH,325,3453,30,2013,11,25,MW/1/DL119:TR/1-3/TBA,R at 1pm in M107,kirkpatr,4,1
17572,PH490,PH,490,3532,30,2013,1,1,TBA,,kirkpat2,3,1
17573,PH314,PH,314,3451,30,2013,17,25,MTRF/4/D112,T at 6pm in O167,moloney,4,1
17574,PH327,PH,327,3454,30,2013,12,25,MTRF/9/D112,M at 8am in D112,moloney,4,1
17575,PH322,PH,322,3452,30,2013,19,25,MTRF/2/CL119,W at 8am in CL119,mcinerne,4,1
17576,PH490,PH,490,3613,30,2013,1,1,TBA,,wheeler,2,3
17577,PH490,PH,490,3588,30,2013,1,1,TBA,,syed,1,2
17578,PH490,PH,490,3669,30,2013,1,1,TBA,,syed,1,4
17579,PH490,PH,490,3672,30,2013,1,1,TBA,,kirkpat2,1,5
17580,PH490,PH,490,3682,30,2013,1,1,TBA,,syed,1,8
17581,PH490,PH,490,3691,30,2013,1,1,TBA,,ditteon,2,9
17582,PH490,PH,490,3674,30,2013,1,1,TBA,,kirtley,2,6
17583,PH537,PH,537,3459,30,2013,1,25,MTF/7/D112:R/7-9/M103,,mcinerne,4,1
17584,PH490,PH,490,3681,30,2013,1,1,TBA,,duree,1,7
17585,RH131,RH,131,3383,30,2013,21,22,MTRF/5/CL119,,harlan,4,1
17586,RH131,RH,131,3385,30,2013,17,22,MTRF/5/M111,,vastola,4,3
17587,RH131,RH,131,3387,30,2013,20,22,MTRF/8/M111,,vastola,4,5
17588,RH131,RH,131,3388,30,2013,18,22,MTRF/6/M111,,vastola,4,6
17589,RH330,RH,330,3390,30,2013,22,22,MTRF/6/M107,,taylor13,4,2
17590,RH131,RH,131,3384,30,2013,14,22,MTRF/6/CL119,,harlan,4,2
17591,RH330,RH,330,3389,30,2013,22,22,MTRF/2/M111,,dyer1,4,1
17592,RH330,RH,330,3391,30,2013,21,22,MTRF/7/M107,,taylor13,4,3
17593,RH131,RH,131,3386,30,2013,17,22,MTRF/7/M111,,utley,4,4
17594,ROBO430,ROBO,430,3558,30,2013,6,7,W/7-9/GM,,berry123,4,2
17595,RH330,RH,330,3529,30,2013,22,22,MTRF/2/M107,,minster,4,5
17596,RH330,RH,330,3528,30,2013,21,22,MTRF/1/M107,,minster,4,4
17597,ROBO430,ROBO,430,3559,30,2013,4,4,W/7-9/GM,,chenowet,4,3
17598,ROBO430,ROBO,430,3560,30,2013,3,3,W/7-9/GM,,mutchler,4,4
17599,ROBO430,ROBO,430,3561,30,2013,4,4,W/7-9/GM,,throne,4,5
17600,RH330,RH,330,3586,30,2013,22,22,MTRF/6/M115,,li2,4,6
17601,ROBO430,ROBO,430,3178,30,2013,9,8,W/7-9/GM,,fisherds,4,1
17602,SP213,SP,213,3416,30,2013,22,22,MTRF/8/A219,,garcia,4,1
17603,SP113,SP,113,3414,30,2013,23,22,MTRF/4/A219,,mcnicho3,4,1
17604,SP113,SP,113,3415,30,2013,23,22,MTRF/5/A219,,mcnicho3,4,2
17605,SV151,SV,151,3393,30,2013,21,25,MTRF/5/O157,M at 6pm in O169,christ,4,2
17606,SV151,SV,151,3394,30,2013,23,25,MTRF/7/O257,M at 6pm in O267,bremmer,4,3
17607,SP213,SP,213,3417,30,2013,13,22,MTRF/9/A219,,garcia,4,2
17608,SV201,SV,201,3396,30,2013,21,25,MTRF/4/O203-1,,minster,4,1
17609,SV151,SV,151,3392,30,2013,24,25,MTRF/4/O157,M at 6pm in O167,christ,4,1
